unidad,categoria,variable,subvariable,fecha,valor
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-11-30,15880.31332
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-12-01,15943.91825
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-12-02,15947.70857
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-12-03,15951.49889
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-12-04,15955.28921
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV,2025-12-05,16681.06086
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2020-01-31,462.589
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2020-02-29,437.382
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2020-03-31,410.451
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2020-04-30,245.886011
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2020-05-31,175.964012
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2020-06-30,180.999
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2020-07-31,157.204
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2020-08-31,143.435
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2020-09-30,140.748
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2020-10-31,133.893
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2020-11-30,126.321
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2020-12-31,123.375
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2021-01-31,119.243
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2021-02-28,113.815
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2021-03-31,110.627
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2021-04-30,93.418
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2021-05-31,73.659
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2021-06-30,64.551
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2021-07-31,58.812
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2021-08-31,51.583
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2021-09-30,46.215
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2021-10-31,40.086
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2021-11-30,61.588
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2021-12-31,191.388
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2022-01-31,257.062
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2022-02-28,317.373
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2022-03-31,385.493
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2022-04-30,399.628
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2022-05-31,396.686
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2022-06-30,393.86
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2022-07-31,390.058
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2022-08-31,356.423
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2022-09-30,233.871
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2022-10-31,229.976
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2022-11-30,287.4046236
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2022-12-31,328.2874949
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2023-01-31,402.772686
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2023-02-28,464.572782
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2023-03-31,483.350214
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2023-04-30,498.795522
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2023-05-31,505.458942
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2023-06-30,519.677464
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2023-07-31,509.822264
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2023-08-31,480.802664
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2023-09-30,429.346784
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2023-10-31,409.308824
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2023-11-30,468.6041376
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2023-12-31,559.4155843
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2024-01-31,619.1070231
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2024-02-29,685.877726
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2024-03-31,844.2404472
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2024-04-30,1037.444686
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2024-05-31,2392.376589
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2024-06-30,2370.373653
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2024-07-31,2341.928364
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2024-08-31,2294.358065
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2024-09-30,2255.394336
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2024-10-31,2276.524693
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2024-11-30,2273.547439
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2024-12-31,2273.890954
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-01-31,2296.682593
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-02-28,2314.023527
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-03-31,2281.581162
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-04-30,2274.922324
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-05-31,2249.455979
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-06-30,2228.893865
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-07-31,2346.026736
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-08-31,2501.632698
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-09-30,2533.265454
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-10-31,2571.87581
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-11-30,2515.917751
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-12-01,2511.43749
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-12-02,2510.510731
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-12-03,2509.623503
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-12-04,2508.437612
millones de Bs,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: MN y UFV (Del cual venta directa),2025-12-05,2506.382249
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: ME y MVDOL,2020-01-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: ME y MVDOL,2020-02-29,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: ME y MVDOL,2020-03-31,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: ME y MVDOL,2020-04-30,0.0
millones de $us,Operaciones de mercado abierto y financiamiento del BCB,Saldos netos de títulos,b)  Banco Central de Bolivia: ME y MVDOL,2020-05-31,0.0
